job_title,skills,domain,experience
Backend Developer,excel sql python visualization,DevOps,5
Backend Developer,docker kubernetes ci cd aws,AI,3
Software Engineer,excel sql python visualization,AI,4
AI Engineer,excel sql python visualization,AI,4
Data Analyst,excel sql python visualization,Analytics,0
Backend Developer,python nlp transformers deep learning,AI,1
AI Engineer,java dsa algorithms system design,Data Science,5
AI Engineer,python opencv cnn deep learning,Data Science,1
Backend Developer,java dsa algorithms system design,DevOps,5
Machine Learning Engineer,aws cloud infrastructure python,Data Science,2
AI Engineer,java spring sql microservices,Data Science,4
Machine Learning Engineer,java dsa algorithms system design,Cloud,3
AI Engineer,python machine learning tensorflow sql,Data Science,3
AI Engineer,excel sql python visualization,Data Science,2
NLP Engineer,java dsa algorithms system design,Cloud,5
Computer Vision Engineer,python machine learning tensorflow sql,AI,5
Data Scientist,java spring sql microservices,DevOps,5
Backend Developer,docker kubernetes ci cd aws,AI,4
Computer Vision Engineer,python deep learning pytorch nlp,Software,5
AI Engineer,docker kubernetes ci cd aws,AI,0
AI Engineer,java dsa algorithms system design,AI,1
Backend Developer,python opencv cnn deep learning,Analytics,5
Machine Learning Engineer,java spring sql microservices,Data Science,1
Machine Learning Engineer,python opencv cnn deep learning,Software,2
Cloud Engineer,python machine learning tensorflow sql,Software,4
Machine Learning Engineer,java dsa algorithms system design,AI,5
AI Engineer,excel sql python visualization,Data Science,5
Software Engineer,python pandas statistics machine learning,AI,5
Data Scientist,python deep learning pytorch nlp,Data Science,2
NLP Engineer,java spring sql microservices,AI,3
NLP Engineer,python nlp transformers deep learning,Data Science,3
Machine Learning Engineer,python nlp transformers deep learning,AI,0
AI Engineer,python pandas statistics machine learning,AI,1
Software Engineer,python opencv cnn deep learning,AI,5
Data Scientist,docker kubernetes ci cd aws,Cloud,0
AI Engineer,python machine learning tensorflow sql,Software,0
Computer Vision Engineer,excel sql python visualization,Cloud,1
AI Engineer,python nlp transformers deep learning,Analytics,4
AI Engineer,python pandas statistics machine learning,AI,1
AI Engineer,excel sql python visualization,AI,2
DevOps Engineer,python deep learning pytorch nlp,DevOps,3
NLP Engineer,python machine learning tensorflow sql,AI,2
Cloud Engineer,excel sql python visualization,Data Science,2
Backend Developer,python machine learning tensorflow sql,Cloud,0
Software Engineer,python opencv cnn deep learning,AI,2
Computer Vision Engineer,java spring sql microservices,Analytics,2
Backend Developer,python opencv cnn deep learning,DevOps,2
Cloud Engineer,python machine learning tensorflow sql,DevOps,0
DevOps Engineer,python deep learning pytorch nlp,DevOps,2
Backend Developer,python nlp transformers deep learning,Analytics,1
DevOps Engineer,java spring sql microservices,DevOps,1
Computer Vision Engineer,docker kubernetes ci cd aws,Analytics,0
Computer Vision Engineer,java dsa algorithms system design,Software,3
Data Analyst,aws cloud infrastructure python,Data Science,2
Software Engineer,java dsa algorithms system design,DevOps,3
DevOps Engineer,excel sql python visualization,DevOps,5
Machine Learning Engineer,excel sql python visualization,DevOps,1
Data Analyst,aws cloud infrastructure python,Software,5
Data Scientist,aws cloud infrastructure python,DevOps,2
AI Engineer,java dsa algorithms system design,AI,3
Computer Vision Engineer,java dsa algorithms system design,Cloud,1
AI Engineer,python machine learning tensorflow sql,Analytics,3
Data Scientist,java dsa algorithms system design,Cloud,5
Data Scientist,java spring sql microservices,Software,2
AI Engineer,excel sql python visualization,Software,4
DevOps Engineer,aws cloud infrastructure python,Cloud,2
Cloud Engineer,python deep learning pytorch nlp,Software,2
NLP Engineer,java spring sql microservices,Cloud,2
AI Engineer,java spring sql microservices,Software,2
Cloud Engineer,docker kubernetes ci cd aws,Software,4
DevOps Engineer,python opencv cnn deep learning,Software,0
AI Engineer,python nlp transformers deep learning,Cloud,2
Cloud Engineer,java dsa algorithms system design,AI,1
AI Engineer,java spring sql microservices,AI,0
Computer Vision Engineer,excel sql python visualization,Data Science,1
NLP Engineer,python nlp transformers deep learning,DevOps,2
DevOps Engineer,excel sql python visualization,AI,4
DevOps Engineer,python machine learning tensorflow sql,Software,5
Computer Vision Engineer,java dsa algorithms system design,Software,4
AI Engineer,excel sql python visualization,Cloud,2
DevOps Engineer,java spring sql microservices,DevOps,0
NLP Engineer,python opencv cnn deep learning,AI,0
Machine Learning Engineer,python pandas statistics machine learning,DevOps,2
AI Engineer,python opencv cnn deep learning,DevOps,1
Software Engineer,aws cloud infrastructure python,AI,2
Machine Learning Engineer,java spring sql microservices,DevOps,4
Data Analyst,python deep learning pytorch nlp,AI,1
Computer Vision Engineer,python nlp transformers deep learning,Software,1
Machine Learning Engineer,python deep learning pytorch nlp,Software,1
Cloud Engineer,python machine learning tensorflow sql,Data Science,1
AI Engineer,aws cloud infrastructure python,Data Science,5
Machine Learning Engineer,python opencv cnn deep learning,Analytics,2
NLP Engineer,python opencv cnn deep learning,Software,4
Data Scientist,python pandas statistics machine learning,AI,1
Computer Vision Engineer,python pandas statistics machine learning,Analytics,3
NLP Engineer,aws cloud infrastructure python,Analytics,5
Machine Learning Engineer,docker kubernetes ci cd aws,Analytics,1
Data Scientist,python pandas statistics machine learning,Data Science,1
Machine Learning Engineer,python opencv cnn deep learning,DevOps,3
NLP Engineer,aws cloud infrastructure python,AI,1
Software Engineer,python pandas statistics machine learning,DevOps,4
DevOps Engineer,java spring sql microservices,Data Science,3
Software Engineer,java spring sql microservices,DevOps,1
Data Analyst,aws cloud infrastructure python,AI,0
Data Scientist,python pandas statistics machine learning,Cloud,3
NLP Engineer,excel sql python visualization,Software,2
Data Scientist,excel sql python visualization,Analytics,5
AI Engineer,python opencv cnn deep learning,DevOps,1
NLP Engineer,docker kubernetes ci cd aws,Analytics,1
Data Analyst,python machine learning tensorflow sql,DevOps,1
DevOps Engineer,python deep learning pytorch nlp,DevOps,0
Backend Developer,python nlp transformers deep learning,Data Science,5
AI Engineer,docker kubernetes ci cd aws,Cloud,2
Cloud Engineer,python machine learning tensorflow sql,AI,2
Software Engineer,aws cloud infrastructure python,Analytics,5
AI Engineer,python nlp transformers deep learning,DevOps,4
DevOps Engineer,java dsa algorithms system design,AI,3
Data Analyst,python machine learning tensorflow sql,Cloud,1
Computer Vision Engineer,java spring sql microservices,Analytics,3
Cloud Engineer,python opencv cnn deep learning,Cloud,0
Data Scientist,python pandas statistics machine learning,Cloud,2
Computer Vision Engineer,java spring sql microservices,Data Science,0
Software Engineer,java spring sql microservices,DevOps,4
AI Engineer,python nlp transformers deep learning,Analytics,5
Cloud Engineer,aws cloud infrastructure python,Analytics,0
Backend Developer,python machine learning tensorflow sql,AI,3
Machine Learning Engineer,python nlp transformers deep learning,Software,2
Cloud Engineer,java spring sql microservices,Software,3
Computer Vision Engineer,python pandas statistics machine learning,DevOps,5
Backend Developer,python nlp transformers deep learning,DevOps,2
Software Engineer,python opencv cnn deep learning,DevOps,5
NLP Engineer,python deep learning pytorch nlp,Software,5
Data Scientist,java spring sql microservices,Data Science,3
Cloud Engineer,java spring sql microservices,Software,5
AI Engineer,python nlp transformers deep learning,Cloud,0
Software Engineer,aws cloud infrastructure python,AI,0
NLP Engineer,java spring sql microservices,Cloud,4
Computer Vision Engineer,python nlp transformers deep learning,Cloud,4
NLP Engineer,python nlp transformers deep learning,Analytics,2
AI Engineer,python deep learning pytorch nlp,DevOps,3
NLP Engineer,aws cloud infrastructure python,AI,1
Data Scientist,excel sql python visualization,AI,0
Cloud Engineer,java dsa algorithms system design,Software,3
NLP Engineer,java dsa algorithms system design,Analytics,5
Data Analyst,java dsa algorithms system design,AI,1
Computer Vision Engineer,docker kubernetes ci cd aws,Software,4
Data Analyst,python nlp transformers deep learning,Software,1
Data Scientist,python nlp transformers deep learning,Software,0
Backend Developer,java spring sql microservices,Software,5
DevOps Engineer,docker kubernetes ci cd aws,AI,1
Software Engineer,python machine learning tensorflow sql,Cloud,4
Cloud Engineer,python opencv cnn deep learning,DevOps,5
Computer Vision Engineer,python deep learning pytorch nlp,DevOps,2
NLP Engineer,python machine learning tensorflow sql,Analytics,5
NLP Engineer,python deep learning pytorch nlp,Software,4
Machine Learning Engineer,python opencv cnn deep learning,Cloud,3
NLP Engineer,python pandas statistics machine learning,Cloud,0
Data Analyst,python nlp transformers deep learning,Software,3
Backend Developer,python machine learning tensorflow sql,Data Science,2
DevOps Engineer,python deep learning pytorch nlp,AI,3
DevOps Engineer,excel sql python visualization,AI,4
Cloud Engineer,python machine learning tensorflow sql,Software,4
AI Engineer,excel sql python visualization,AI,4
Computer Vision Engineer,aws cloud infrastructure python,Cloud,5
Backend Developer,excel sql python visualization,Analytics,1
Computer Vision Engineer,python pandas statistics machine learning,DevOps,5
Backend Developer,excel sql python visualization,Software,3
Machine Learning Engineer,python pandas statistics machine learning,AI,0
DevOps Engineer,java spring sql microservices,Software,3
Software Engineer,aws cloud infrastructure python,Data Science,3
AI Engineer,java dsa algorithms system design,Data Science,0
NLP Engineer,aws cloud infrastructure python,Cloud,0
Backend Developer,docker kubernetes ci cd aws,Analytics,4
Backend Developer,python nlp transformers deep learning,Data Science,3
Machine Learning Engineer,excel sql python visualization,Software,3
DevOps Engineer,python machine learning tensorflow sql,Analytics,3
Machine Learning Engineer,python deep learning pytorch nlp,Cloud,2
AI Engineer,python nlp transformers deep learning,Software,2
Cloud Engineer,python nlp transformers deep learning,Analytics,3
Data Scientist,python nlp transformers deep learning,Cloud,5
Data Scientist,python pandas statistics machine learning,Software,3
AI Engineer,python opencv cnn deep learning,Analytics,2
Computer Vision Engineer,java dsa algorithms system design,AI,4
Data Scientist,python machine learning tensorflow sql,Cloud,2
Data Analyst,python deep learning pytorch nlp,Data Science,3
Data Analyst,docker kubernetes ci cd aws,Data Science,4
Data Analyst,docker kubernetes ci cd aws,Software,1
Software Engineer,java dsa algorithms system design,Data Science,4
Software Engineer,aws cloud infrastructure python,DevOps,1
Cloud Engineer,python nlp transformers deep learning,Data Science,2
Cloud Engineer,python pandas statistics machine learning,Analytics,1
Machine Learning Engineer,python nlp transformers deep learning,DevOps,0
DevOps Engineer,excel sql python visualization,AI,2
Data Analyst,java dsa algorithms system design,AI,3
AI Engineer,java spring sql microservices,Analytics,3
Computer Vision Engineer,python machine learning tensorflow sql,Analytics,1
Backend Developer,python opencv cnn deep learning,DevOps,3
Cloud Engineer,java dsa algorithms system design,Analytics,4
DevOps Engineer,python machine learning tensorflow sql,AI,1
Computer Vision Engineer,java dsa algorithms system design,Data Science,2
DevOps Engineer,aws cloud infrastructure python,Analytics,0
Data Analyst,python pandas statistics machine learning,Cloud,3
DevOps Engineer,python opencv cnn deep learning,Cloud,2
Backend Developer,python nlp transformers deep learning,DevOps,1
Machine Learning Engineer,excel sql python visualization,Data Science,4
Data Scientist,python deep learning pytorch nlp,Analytics,1
Cloud Engineer,python deep learning pytorch nlp,DevOps,4
Cloud Engineer,aws cloud infrastructure python,Software,1
AI Engineer,java spring sql microservices,AI,0
Backend Developer,excel sql python visualization,Software,5
